"","Periodo","Tipo.de.dato","Grupos.ECOICOP","value"
"5135","2014M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.6
"5136","2014M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.5
"5137","2013M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0
"5138","2013M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.1
"5139","2013M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0
"5140","2013M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.6
"5141","2013M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.7
"5142","2013M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-1.5
"5143","2013M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-1.9
"5144","2013M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-1.9
"5145","2013M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-1.9
"5146","2013M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.3
"5147","2013M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.5
"5148","2013M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.7
"5149","2012M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.6
"5150","2012M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.7
"5151","2012M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.9
"5152","2012M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.5
"5153","2012M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.2
"5154","2012M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.8
"5155","2012M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.3
"5156","2012M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.5
"5157","2012M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.2
"5158","2012M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.9
"5159","2012M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.7
"5160","2012M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.5
"5161","2011M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.8
"5162","2011M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.7
"5163","2011M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.5
"5164","2011M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.1
"5165","2011M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5
"5166","2011M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.2
"5167","2011M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.1
"5168","2011M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.1
"5169","2011M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.3
"5170","2011M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.5
"5171","2011M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.1
"5172","2011M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.8
"5173","2010M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.7
"5174","2010M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.4
"5175","2010M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5
"5176","2010M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.6
"5177","2010M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.4
"5178","2010M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.5
"5179","2010M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.2
"5180","2010M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.3
"5181","2010M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2
"5182","2010M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",1.3
"5183","2010M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.9
"5184","2010M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.8
"5185","2009M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.8
"5186","2009M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.8
"5187","2009M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.4
"5188","2009M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.2
"5189","2009M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.4
"5190","2009M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.1
"5191","2009M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.2
"5192","2009M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.6
"5193","2009M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",-0.5
"5194","2009M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.9
"5195","2009M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.9
"5196","2009M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",0.5
"5197","2008M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.9
"5198","2008M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.4
"5199","2008M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.6
"5200","2008M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.5
"5201","2008M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.5
"5202","2008M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.9
"5203","2008M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.1
"5204","2008M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.4
"5205","2008M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.7
"5206","2008M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.8
"5207","2008M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2
"5208","2008M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",1.7
"5209","2007M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.8
"5210","2007M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.6
"5211","2007M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.1
"5212","2007M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.4
"5213","2007M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.4
"5214","2007M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.3
"5215","2007M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.9
"5216","2007M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.7
"5217","2007M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.5
"5218","2007M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.1
"5219","2007M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",1.5
"5220","2007M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",1.2
"5221","2006M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.9
"5222","2006M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.8
"5223","2006M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.8
"5224","2006M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.1
"5225","2006M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.2
"5226","2006M07","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.1
"5227","2006M06","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.8
"5228","2006M05","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.6
"5229","2006M04","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.3
"5230","2006M03","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",3.2
"5231","2006M02","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.6
"5232","2006M01","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",2.2
"5233","2005M12","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6
"5234","2005M11","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",6.1
"5235","2005M10","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.9
"5236","2005M09","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",5.3
"5237","2005M08","Variación en lo que va de año","04 Vivienda, agua, electricidad, gas y otros combustibles",4.8
